id_filme,titulo,ano,data_lancamento,generos,duracao,pais,idioma,orcamento,receita,receita_eua,nota_imdb,num_avaliacoes,direcao,roteiro,producao,elenco,descricao,num_criticas_publico,num_criticas_critica
tt0018033,It,1927,1927-02-15,"Comedy, Romance",72,USA,NA,NA,NA,411891,7.3,2912,"Clarence G. Badger, Josef von Sternberg","Elinor Glyn, Hope Loring",Paramount Pictures,"Clara Bow, Antonio Moreno, William Austin, Priscilla Bonner, Jacqueline Gadsdon, Julia Swayne Gordon, Elinor Glyn","A salesgirl with plenty of ""it"" (sex appeal) pursues a handsome playboy.",65,24
tt6268882,Family,2018,2019-04-19,Comedy,85,USA,English,NA,194601,194601,6.3,1931,Laura Steinel,Laura Steinel,Naegle Ink,"Kate McKinnon, Taylor Schilling, Allison Tolman, Jessie Ennis, Brian Tyree Henry, Matt Walsh, Eric Edelstein, Peter Horton, Fabrizio Guido, Joseph Poliquin, Andrene Ward-Hammond, Sharon Blackwood, Karan Kendrick, Sam Lazarus, Aria Brooks","Kate Stone is career-focused, and enjoys her life that way. Her brash attitude keeps relationships at arm's length, making her an outcast in her own right.",55,32
tt0108473,The Vanishing,1993,1993-02-05,"Drama, Horror, Mystery",109,USA,English,NA,14543394,14543394,6.3,22826,George Sluizer,"Tim Krabbé, Todd Graff",Twentieth Century Fox,"Jeff Bridges, Kiefer Sutherland, Nancy Travis, Sandra Bullock, Park Overall, Maggie Linderman, Lisa Eichhorn, George Hearn, Lynn Hamilton, Garrett Bennett, George Catalano, Frank Girardeau, Stephen Bridgewater, Susan Barnes, Rich Hawkins",The boyfriend of an abducted woman never gives up the search as the abductor looks on.,130,50
tt0083001,Roar,1981,1981-10-30,"Adventure, Comedy, Thriller",102,USA,English,17000000,110048,110048,6.2,3008,Noel Marshall,"Noel Marshall, Ted Cassidy",American Filmworks,"Tippi Hedren, Noel Marshall, Melanie Griffith, John Marshall, Jerry Marshall, Kyalo Mativo, Frank Tom, Steve Miller, Rick Glassey, Lenord Bokwa, Shamasi Sarumi, Will Hutchins, Eve Rattner, Peter Thiongo, Zakes Mokae","A naturalist living with big cats in East Africa expects a visit by his family of four from Chicago. A mix-up leaves him searching for his family, who have been left in the clutches of wild lions.",54,72
tt1002561,2:13,2009,2009-04-25,"Drama, Mystery, Thriller",96,USA,English,3500000,NA,NA,4.9,1120,Charles Adelman,Mark Thompson,Anthem Pictures,"Mark Thompson, Mark Pellegrino, Teri Polo, Kevin Pollak, Dwight Yoakam, Patrick J. Adams, Jaime Alba, Jere Burns, E.J. Callahan, Deborah Carson, Rick Chambers, Greg Cromer, Don Danielson, Jonathan Decker, Kim Delgado","A police profiler has just returned from psychiatric leave only to find that he is caught up in a serial killer's rampage. Fighting to keep buried the trauma of his childhood, he must ...",14,3
tt7334528,Uncle Drew,2018,2018-06-29,"Comedy, Sport",103,USA,English,19000000,46664414,42469946,5.7,11690,Charles Stone III,Jay Longino,Summit Entertainment,"Kyrie Irving, Lil Rel Howery, Shaquille O'Neal, Chris Webber, Reggie Miller, Nate Robinson, Lisa Leslie, Erica Ash, Tiffany Haddish, Nick Kroll, Aaron Gordon, Mike Epps, J.B. Smoove, Wesley Witherspoon, Thomas Mills",An anti-ageist comedy about a man's dream to win the Rucker Classic street ball tournament in Harlem.,115,73
tt0107665,Needful Things,1993,1994-04-01,"Crime, Drama, Fantasy",120,USA,English,NA,15185672,15185672,6.3,22143,Fraser C. Heston,"Stephen King, W.D. Richter",Castle Rock Entertainment,"Max von Sydow, Ed Harris, Bonnie Bedelia, Amanda Plummer, J.T. Walsh, Ray McKinnon, Duncan Fraser, Valri Bromfield, Shane Meier, William Morgan Sheppard, Don S. Davis, Campbell Lane, Eric Schneider, Frank C. Turner, Gillian Barber","A mysterious new shop opens in a small town which always seems to stock the deepest desires of each shopper, with a price far heavier than expected.",111,56
tt0036241,The Outlaw,1943,1946-11-07,"Comedy, Drama, Romance",116,USA,"English, Spanish",NA,NA,NA,5.5,3915,"Howard Hughes, Howard Hawks",Jules Furthman,Howard Hughes Productions,"Jack Buetel, Jane Russell, Thomas Mitchell, Walter Huston, Mimi Aguglia, Joe Sawyer, Gene Rizzi","Western legends Pat Garrett, Doc Holliday and Billy the Kid are played against each other over the law and the attentions of vivacious country vixen Rio McDonald.",94,34
tt1666185,All Eyez on Me,2017,2017-09-07,"Biography, Drama, Music",139,USA,English,40000000,55668698,44922302,5.8,20641,Benny Boom,"Jeremy Haft, Eddie Gonzalez",Summit Entertainment,"Demetrius Shipp Jr., Danai Gurira, Kat Graham, Hill Harper, Annie Ilonzeh, Lauren Cohan, Keith Robinson, Jamal Woolard, Dominic L. Santana, Cory Hardrict, Clifton Powell, Jamie Hector, Deray Davis, Chris Clarke, Money-B","Tells the true and untold story of prolific rapper, actor, poet and activist Tupac Shakur.",154,125
tt0107843,Point of No Return,1993,1993-04-30,"Action, Crime, Drama",109,USA,"English, French",NA,30038362,30038362,6.1,24613,John Badham,"Luc Besson, Robert Getchell",Warner Bros.,"Bridget Fonda, Gabriel Byrne, Dermot Mulroney, Miguel Ferrer, Anne Bancroft, Olivia d'Abo, Richard Romanus, Harvey Keitel, Lorraine Toussaint, Geoffrey Lewis, Mic Rodgers, Michael Rapaport, Ray Oriel, Spike McClure, Lieux Dressler",A government fakes the death of a criminal to turn this young woman into a killer on its service.,133,39
tt1071804,Ink,2009,2009-01-23,"Action, Drama, Fantasy",107,USA,English,NA,NA,NA,6.9,20866,Jamin Winans,Jamin Winans,Double Edge Films,"Christopher Soren Kelly, Quinn Hunchar, Jessica Duffy, Jennifer Batter, Jeremy Make, Eme Ikwuakor, Shelby Malone, Shannan Steele, Steef Sealy, Steven Brown, Shauna Earp, Marty Lindsey, Jeffrey Richardson, Troy Garner, Maiz Lucero","A mysterious creature, known as Ink, steals a child's soul in hopes of using it as a bargaining chip to join the Incubi - the group of supernatural beings responsible for creating nightmares.",236,70
tt0052104,Queen of Outer Space,1958,1958-09-07,"Adventure, Fantasy, Sci-Fi",80,USA,English,NA,NA,NA,4.7,1884,Edward Bernds,"Charles Beaumont, Ben Hecht",Allied Artists Pictures,"Zsa Zsa Gabor, Eric Fleming, Dave Willock, Laurie Mitchell, Lisa Davis, Paul Birch, Patrick Waltz, Barbara Darrow, Marilyn Buferd, Mary Ford, Marya Stevens, Laura Mason, Lynn Cartwright, Kathy Marlowe, Coleen Drake","American astronauts are drawn by a mysterious force to the planet Venus, which they find to be inhabited only by beautiful women and their despotic queen.",79,35
tt0308055,Bobby,2006,2007-01-19,"Biography, Drama, History",117,USA,"English, Spanish",14000000,20718608,11242801,7,40767,Emilio Estevez,Emilio Estevez,The Weinstein Company,"Harry Belafonte, Joy Bryant, Nick Cannon, Emilio Estevez, Laurence Fishburne, Brian Geraghty, Heather Graham, Anthony Hopkins, Helen Hunt, Joshua Jackson, David Krumholtz, Ashton Kutcher, Shia LaBeouf, Lindsay Lohan, William H. Macy",The story of the assassination of U.S. Senator,275,194
tt0083064,Sharky's Machine,1981,1981-12-18,"Action, Crime, Drama",122,USA,"English, French, Italian",NA,35610100,35610100,6.4,5317,Burt Reynolds,"William Diehl, Gerald Di Pego",Deliverance Productions,"Burt Reynolds, Vittorio Gassman, Brian Keith, Charles Durning, Earl Holliman, Bernie Casey, Henry Silva, Richard Libertini, Darryl Hickman, Rachel Ward, Joseph Mascolo, Carol Locatell, Hari Rhodes, John Fiedler, James O'Connell",Tom Sharky is demoted to vice after a bust goes terribly wrong. He and his team stumble across a mob murder tied to prostitution and government.,76,33
tt4411618,In Dubious Battle,2016,2017-06-08,"Crime, Drama, History",110,USA,English,15000000,213982,NA,6.1,3588,James Franco,"Matt Rager, John Steinbeck",Thats Hollywood,"Nat Wolff, James Franco, Vincent D'Onofrio, Selena Gomez, Ahna O'Reilly, Analeigh Tipton, Jack Kehler, Scott Haze, Sam Shepard, Joel Marsh Garland, John Savage, Robert Duvall, Ed Harris, Josh Hutcherson, Julian De Niro",An activist gets caught up in the labor movement for farm workers in California during the 1930s.,22,35
tt1608368,House Hunting,2013,2013-02-01,"Horror, Mystery, Thriller",102,USA,English,NA,NA,NA,5.2,2429,Eric Hurt,Eric Hurt,Pillage and Plunder Pictures,"Marc Singer, Art LaFleur, Hayley DuMond, Janey Gioiosa, Paul McGill, Rebekah Kennedy, Victoria Vance, Jon Cobb, Emma Rayne Lyle, Pat Cassidy, Bridget Garwood, Jen Hines, Kevin O'Donnell, Adrienne Oliver, David Rath","2 families looking for a new home go to an isolated open house, but when they find a girl with no tongue, they soon discover they can't leave.",35,20
tt0030944,Vivacious Lady,1938,1938-12-02,"Comedy, Romance",90,USA,English,703000,NA,NA,7.3,3119,George Stevens,"P.J. Wolfson, Ernest Pagano",RKO Radio Pictures,"Ginger Rogers, James Stewart, James Ellison, Beulah Bondi, Charles Coburn, Frances Mercer, Phyllis Kennedy, Franklin Pangborn, Grady Sutton, Jack Carson, Alec Craig, Willie Best","A professor marries a nightclub singer, much to the consternation of his family and friends back home.",50,19
tt0413099,Evan Almighty,2007,2007-09-28,"Comedy, Family, Fantasy",96,USA,English,175000000,174440724,100462298,5.4,137414,Tom Shadyac,"Steve Oedekerk, Steve Oedekerk",Universal Pictures,"Steve Carell, Morgan Freeman, Lauren Graham, Johnny Simmons, Graham Phillips, Jimmy Bennett, John Goodman, Wanda Sykes, John Michael Higgins, Jonah Hill, Molly Shannon, Harve Presnell, P.J. Byrne, Ralph Louis Harris, Arden Myrin",God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,290,189
tt0048289,A Lawless Street,1955,1955-12-15,Western,78,USA,"English, French",NA,NA,NA,6.4,1087,Joseph H. Lewis,"Kenneth Gamet, Brad Ward",Producers-Actors Corporation,"Randolph Scott, Angela Lansbury, Warner Anderson, Jean Parker, Wallace Ford, John Emery, James Bell, Ruth Donnelly, Michael Pate, Don Megowan, Jeanette Nolan",Marshal Calem Ware (Randolph Scott) must face unpleasant facts about his past when he attempts to run a criminal gang out of town.,24,10
tt0113613,The Last Supper,1995,1996-12-01,"Comedy, Crime, Drama",92,USA,English,NA,459749,459749,6.7,13941,Stacy Title,Dan Rosen,Columbia Pictures,"Cameron Diaz, Ron Eldard, Annabeth Gish, Jonathan Penner, Courtney B. Vance, Bill Paxton, Nora Dunn, Ron Perlman, Dan Rosen, Amber Taylor, Matt Cooper, Charles Durning, Mark Harmon, Gil Segel, Rachel Chagall","A group of idealistic, but frustrated, liberals succumb to the temptation of murdering rightwing pundits for their political beliefs.",116,41
tt1650393,C.O.G.,2013,2013-11-23,"Comedy, Drama",88,USA,"English, Spanish",NA,55301,55301,5.6,3495,Kyle Patrick Alvarez,"Kyle Patrick Alvarez, David Sedaris",Forty Second Productions,"Jonathan Groff, Tyra Richards, Beth Furumasu, Keiko Green, Kamyar Jahan, Danny Belrose, Zach Sanchez-Vitale, Marvella McPartland, Tim Patteron, Blake Lindsley, Dean Stockwell, Eloy Méndez, Denis O'Hare, Cami Storm, Troian Bellisario","A cocky young man travels to Oregon to work on an apple farm. Out of his element, he finds his lifestyle and notions being picked apart by everyone who crosses his path.",31,37
tt0415141,Mama's Boy,2007,2007-12-14,"Comedy, Drama",93,USA,English,15000000,688145,NA,5.2,5448,Tim Hamilton,Hank Nelken,Warner Bros.,"Jon Heder, Diane Keaton, Jeff Daniels, Anna Faris, Eli Wallach, Dorian Missick, Sarah Chalke, Mary Kay Place, Adam Devine, Simon Helberg, Rhys Coiro, Hank Doughan, Laura Kightlinger, Dennis Cockrum, Hank Nelken",A twenty-nine year-old slacker who lives with his mom realizes his sweet set-up is threatened when she hears wedding bells with her self-help guru beau.,26,23
tt10553210,Dreamkatcher,2020,2020-04-27,"Horror, Thriller",85,USA,English,NA,58591,NA,3.8,1055,Kerry Harris,"Kerry Harris, Dan V. Shea",Taylor Lane Productions,"Radha Mitchell, Henry Thomas, Finlay Wojtak-Hissong, Lin Shaye, Jules Willcox, Joseph Bishara, Duncan Foster-Allen, J. Christian Ingvordsen, Bella Marie Fucile, Cullen Riera, Finnegan Riera",In order to stop his bad dreams a young boy steals a dreamcatcher from a mysterious neighbor forcing his family to rescue him from a nightmarish entity.,50,15
tt0864835,Mr. Peabody & Sherman,2014,2014-03-13,"Animation, Adventure, Comedy",92,USA,English,145000000,275698039,111506430,6.8,61042,Rob Minkoff,"Jay Ward, Craig Wright",Bullwinkle Studios,"Ty Burrell, Max Charles, Lauri Fraser, Guillaume Aretos, Pat Musick, Ariel Winter, Karan Brar, Joshua Rush, Stephen Tobolowsky, Allison Janney, Dennis Haysbert, Stephen Colbert, Leslie Mann, Zach Callison, Steve Valentine","The time-travelling adventures of an advanced canine and his adopted son, as they endeavor to fix a time rift they created.",161,204
tt0099825,Identity Crisis,1989,1989-09-15,Comedy,90,USA,English,NA,NA,NA,1.8,1017,Melvin Van Peebles,Mario Van Peebles,Block & Chip Productions,"Mario Van Peebles, Glenn Athaide, Rick Aviles, Richard Bassett, Clarke Bittner, Dianne Brill, Olivia Brown, David Buntzman, Shelly Burch, Stephen J. Cannell, Richard Clarke, Kid Creole, Calvert DeForest, Richard Fancy, Jeff Griglak",A rapper finds himself possessed by the soul of a dead fashion designer; frequently switching personalities.,1,NA
tt0029002,History Is Made at Night,1937,1937-03-05,"Drama, Romance",97,USA,"English, Italian",NA,NA,NA,7.4,1421,Frank Borzage,"Gene Towne, C. Graham Baker",Walter Wanger Productions,"Charles Boyer, Jean Arthur, Leo Carrillo, Colin Clive, Ivan Lebedeff, George Meeker, Lucien Prival, George Davis","A wealthy divorcée falls for a charming Parisian, but her insanely jealous ex-husband will do anything to get her back.",29,18
tt4574654,Beneath the Leaves,2019,2019-02-08,Thriller,90,USA,English,NA,NA,NA,4.5,1248,Adam Marino,"Adam Marino, Naman Barsoom",Reel Fire Entertainment,"Mira Sorvino, Kristoffer Polaha, Doug Jones, Aaron Farb, Ser'Darius Blain, Christopher Backus, Christopher Masterson, Tommy Kijas, Kee Seymore, Marla Adams, Cassidy Barnes, Randall Barnett, Lili Bordán, Damarr Calhoun, Ashlyn Jade Lopez","Four small-town boys are kidnapped by James Whitley, a warm-eyed psychopath.",47,5
tt0077904,The Manitou,1978,1978-04-15,"Horror, Sci-Fi",104,USA,English,3000000,NA,NA,5.4,2539,William Girdler,"Graham Masterton, William Girdler",Mid-America Pictures,"Tony Curtis, Michael Ansara, Susan Strasberg, Stella Stevens, Jon Cedar, Ann Sothern, Burgess Meredith, Paul Mantee, Jeanette Nolan, Lurene Tuttle, Hugh Corcoran, Anne Newman Bacal, Jan Heininger, Michael Laren, Cindy Stanford",A psychic's girlfriend finds out that a lump on her back is a growing reincarnation of a 400 year-old demonic Native American spirit.,68,85
tt1148200,Chain Letter,2009,2010-11-11,Horror,88,USA,English,3000000,855185,138788,4.1,5046,Deon Taylor,"Deon Taylor, Michael J. Pagan",Deon Taylor Enterprises,"Madison Bauer, Mark S. Allen, Phil Austin, Nikki Reed, Michael Bailey Smith, Michael J. Pagan, Matt Cohen, David Zahedian, Cherilyn Wilson, Cody Kasch, Noah Segan, Brad Dourif, Roshan Cook, Eliot Schwartz, Betsy Russell",A maniac murders teens when they refuse to forward chain mail.,56,61
tt0266971,The Slaughter Rule,2002,2002-09-14,"Drama, Sport",112,USA,English,500000,13411,13411,6,2278,"Alex Smith, Andrew J. Smith","Alex Smith, Andrew J. Smith",Solaris,"Ryan Gosling, David Morse, Clea DuVall, David Cale, Eddie Spears, Kelly Lynch, Amy Adams, Ken White, Noah Watts, Kim DeLong, Geraldine Keams, Douglas Sebern, Cody Harvey, Melkon Andonian, J.P. Gabriel","A young man finds solace with a young woman, his mother, and a high-school football coach who recruits him to quarterback a six-man team.",30,17
tt0048554,Revenge of the Creature,1955,1959,"Horror, Sci-Fi",82,USA,English,NA,NA,1100000,5.7,5340,Jack Arnold,"Martin Berkeley, William Alland",Universal International Pictures (UI),"John Agar, Lori Nelson, John Bromfield, Nestor Paiva, Grandon Rhodes, Dave Willock, Robert B. Williams, Charles Cane","Men capture the Creature from the Black Lagoon and make him an aquarium attraction, from which he escapes.",86,66
tt0057115,The Great Escape,1963,1963-08-30,"Adventure, Drama, History",172,USA,"English, German, French, Russian, Spanish",4000000,227940,NA,8.2,219677,John Sturges,"Paul Brickhill, James Clavell",The Mirisch Company,"Steve McQueen, James Garner, Richard Attenborough, James Donald, Charles Bronson, Donald Pleasence, James Coburn, Hannes Messemer, David McCallum, Gordon Jackson, John Leyton, Angus Lennie, Nigel Stock, Robert Graf, Jud Taylor",Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II.,363,111
tt0016654,The Black Pirate,1926,1926-03-08,"Adventure, Action",88,USA,NA,1300000,NA,NA,7.1,1656,Albert Parker,"Douglas Fairbanks, Jack Cunningham",Elton Corporation,"Billie Dove, Tempe Pigott, Donald Crisp, Sam De Grasse, Anders Randolf, Charles Stevens, John Wallace, Fred Becker, Charles Belcher, E.J. Ratcliffe, Douglas Fairbanks","Seeking revenge, an athletic young man joins the pirate band responsible for his father's death.",34,26
tt0022700,Blondie of the Follies,1932,1932-09-01,"Comedy, Musical",91,USA,English,602620,NA,NA,6.5,1114,Edmund Goulding,"Frances Marion, Anita Loos",Metro-Goldwyn-Mayer (MGM),"Marion Davies, Robert Montgomery, Billie Dove, Jimmy Durante, James Gleason, Zasu Pitts, Sidney Toler, Douglass Dumbrille, Sarah Padden, Louise Carter, Clyde Cook, Rocky Twins","Two young women find their friendship strained when one wins a role in a Broadway show, and the other's boyfriend begins to fall for her.",17,4
tt1691917,Planes,2013,2013-11-08,"Animation, Adventure, Comedy",91,USA,"English, Spanish",50000000,239258712,90288712,5.7,41636,Klay Hall,"John Lasseter, Klay Hall",Prana Studios,"Dane Cook, Stacy Keach, Brad Garrett, Teri Hatcher, Julia Louis-Dreyfus, Priyanka Chopra, John Cleese, Cedric the Entertainer, Carlos Alazraqui, Roger Craig Smith, Anthony Edwards, Val Kilmer, Sinbad, Gabriel Iglesias, Brent Musburger",A cropdusting plane with a fear of heights lives his dream of competing in a famous around-the-world aerial race.,126,176
tt0041890,So Dear to My Heart,1948,1949-01-19,"Animation, Drama, Family",79,USA,English,NA,NA,NA,6.8,1255,"Harold D. Schuster, Hamilton Luske","John Tucker Battle, Maurice Rapf",Walt Disney Productions,"Burl Ives, Beulah Bondi, Bobby Driscoll, Luana Patten, Harry Carey, Raymond Bond, Walter Soderling, Matt Willis, Spelman B. Collins, John Beal, Ken Carson, Bob Haymes, Jud Conlon's Rhythmaires, Danny",This heartwarming classic tells the tale of a country boy who adopts a mischevious black lamb and learns valuable lessons about love and dedication.,22,6
tt1814621,Admission,2013,2013-03-22,"Comedy, Drama, Romance",108,USA,English,13000000,18637201,18007317,5.7,33021,Paul Weitz,"Karen Croner, Jean Hanff Korelitz",Focus Features,"Tina Fey, Ann Harada, Ben Levin, Dan Levy, Maggie Keenan-Bolger, Gloria Reuben, Paul Rudd, Wallace Shawn, Elaine Kussack, Christopher Evan Welch, Michael Genadry, Juliet Brett, John Brodsky, Camille Branton, Sarita Choudhury",A Princeton admissions officer who is up for a major promotion takes a professional risk after she meets a college-bound alternative school kid who just might be the son she gave up years ago in a secret adoption.,97,152
tt0063035,The Green Berets,1968,1968-09-28,"Drama, War",142,USA,"English, Vietnamese, German, Danish",7000000,NA,NA,5.8,11920,"Ray Kellogg, John Wayne","James Lee Barrett, Robin Moore",Batjac Productions,"John Wayne, David Janssen, Jim Hutton, Aldo Ray, Raymond St. Jacques, Bruce Cabot, Jack Soo, George Takei, Patrick Wayne, Luke Askew, Irene Tsu, Edward Faulkner, Jason Evers, Mike Henry, Craig Jue",Col. Mike Kirby picks two teams of crack Green Berets for a mission in South Vietnam. First off is to build and control a camp that is trying to be taken by the enemy the second mission is to kidnap a North Vietnamese General.,168,40
tt7476524,The Drone,2019,2019-11-22,"Comedy, Horror, Sci-Fi",82,USA,English,NA,20429,NA,5.7,1263,Jordan Rubin,"Al Kaplan, Jon Kaplan",Bazelevs Production,"Alex Essoe, John Brotherton, Anita Briem, Gonzalo Menendez, Sam Adegoke, Neil Sandilands, Simon Rex, Christopher Matthew Cook, Rex Linn, Edgar Blackmon, Dominique Jane, Chris D'Elia, A.J. LoCascio, John Mayer, Cole S. McKay",A newlywed couple is terrorized by a consumer drone that has become sentient with the consciousness of a deranged serial killer.,34,20
tt4853102,Batman: The Killing Joke,2016,2016-07-25,"Animation, Action, Crime",76,USA,English,3500000,4462034,3775000,6.4,47797,Sam Liu,"Brian Azzarello, Brian Bolland",Warner Bros. Animation,"Kevin Conroy, Mark Hamill, Tara Strong, Ray Wise, John DiMaggio, Robin Atkin Downes, Brian George, JP Karliak, Andrew Kishino, Nolan North, Maury Sterling, Fred Tatasciore, Bruce Timm, Anna Vocino, Kari Wahlgren","As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness.",216,130
tt0033722,Hold Back the Dawn,1941,1941-09-26,"Drama, Romance",116,USA,"English, Spanish, Latin, French, German",NA,NA,NA,7.4,1883,Mitchell Leisen,"Charles Brackett, Billy Wilder",Paramount Pictures,"Charles Boyer, Olivia de Havilland, Paulette Goddard, Victor Francen, Walter Abel, Curt Bois, Rosemary DeCamp, Eric Feldary, Nestor Paiva, Eva Puig, Micheline Cheirel, Madeleine Lebeau, Billy Lee, Mikhail Rasumny, Charles Arnt","Stopped in Mexico by U.S. Immigration, Georges Iscovescu hopes to get into the country by marrying a citizen.",26,26
tt0203019,Men of Honor,2000,2001-04-13,"Biography, Drama",129,USA,English,32000000,82343495,48818921,7.2,105471,George Tillman Jr.,Scott Marshall Smith,Fox 2000 Pictures,"Robert De Niro, Cuba Gooding Jr., Charlize Theron, Aunjanue Ellis, Hal Holbrook, Michael Rapaport, Powers Boothe, David Keith, Holt McCallany, David Conrad, Joshua Leonard, Carl Lumbly, Lonette McKee, Glynn Turman, Dennis Troutman","The story of Carl Brashear, the first African-American U.S. Navy Diver, and the man who trained him.",247,104
tt1057500,Invictus,2009,2010-02-12,"Biography, Drama, History",134,USA,"English, Afrikaans, Maori, Zulu, Xhosa, Southern Sotho",60000000,122426792,37491364,7.3,147583,Clint Eastwood,"Anthony Peckham, John Carlin",Warner Bros.,"Morgan Freeman, Matt Damon, Tony Kgoroge, Patrick Mofokeng, Matt Stern, Julian Lewis Jones, Adjoa Andoh, Marguerite Wheatley, Leleti Khumalo, Patrick Lyster, Penny Downie, Sibongile Nojila, Bonnie Henna, Shakes Myeko, Louis Minnaar",NA,277,307
tt0072979,Female Trouble,1974,1984-03-28,"Comedy, Crime",89,USA,English,25000,NA,NA,7.3,7873,John Waters,John Waters,Dreamland,"Divine, David Lochary, Mary Vivian Pearce, Mink Stole, Edith Massey, Cookie Mueller, Susan Walsh, Michael Potter, Ed Peranio, Paul Swift, George Figgs, Susan Lowe, George Hulse, Margie Skidmore, Berenica Cipcus","A spoiled schoolgirl runs away from home, gets pregnant while hitch-hiking, and ends up as a fashion model for a pair of beauticians who like to photograph women committing crimes.",67,54
tt0061420,The Born Losers,1967,1968-03-15,"Action, Drama, Thriller",113,USA,English,360000,NA,NA,6,2130,Tom Laughlin,Elizabeth James,Fanfare Films,"Tom Laughlin, Elizabeth James, Jeremy Slate, William Wellman Jr., Jack Starrett, Robert Cleaves, Paul Bruce, Robert Tessier, Paul Prokop, Jeff Cooper, Stuart Lancaster, Anne Bellamy, Ruth Warshawsky, Bill Carey, Paul Napier",Billy Jack battles outlaw motorcycle gang in a small California beach town.,69,27
tt0104346,Gladiator,1992,1992-03-06,"Action, Drama, Sport",101,USA,English,20000000,9223441,9223441,6.5,8035,Rowdy Herrington,"Djordje Milicevic, Robert Mark Kamen",Columbia Pictures,"James Marshall, Richard Lexsee, T.E. Russell, Cuba Gooding Jr., Tab Baker, Dwain A. Perry, Joan Schwenk, Raul Salinas, Marctwaine Nettles-Bey, Derek Anunciation, Cara Buono, Francesca P. Roberts, Emily Marie Hooper, Jon Seda, Lance Slaughter","Tommy Riley has moved with his dad to Chicago from a 'nice place'. He keeps to himself, goes to school. However, after a street fight he is noticed and quickly falls into the world of illegal underground boxing - where punches can kill.",43,13
tt0299172,Home on the Range,2004,2004-09-03,"Animation, Adventure, Comedy",76,USA,"English, Mandarin",110000000,145358062,50030461,5.4,19812,"Will Finn, John Sanford","Will Finn, John Sanford",Walt Disney Pictures,"G.W. Bailey, Roseanne Barr, Bobby Block, Steve Buscemi, Carole Cook, Charlie Dell, Judi Dench, Charles Dennis, Marshall Efron, Joe Flaherty, Cuba Gooding Jr., Charles Haid, Estelle Harris, Lance LeGault, Sam Levine","To save their farm, the resident animals go bounty hunting for a notorious outlaw.",108,101
tt0309377,Blood Work,2002,2002-11-22,"Action, Crime, Drama",110,USA,"English, Spanish",50000000,31794718,26235081,6.4,41405,Clint Eastwood,"Michael Connelly, Brian Helgeland",Malpaso Productions,"Clint Eastwood, Jeff Daniels, Anjelica Huston, Wanda De Jesus, Tina Lifford, Paul Rodriguez, Dylan Walsh, Mason Lucero, Gerry Becker, Rick Hoffman, Alix Koromzay, Igor Jijikine, Dina Eastwood, Beverly Leech, June Kyoto Lu","Still recovering from a heart transplant, retired F.B.I. profiler Terry McCaleb (",283,135
tt5688932,Sorry to Bother You,2018,2018-07-13,"Comedy, Fantasy, Sci-Fi",112,USA,English,3200000,18170707,17493096,6.9,57756,Boots Riley,Boots Riley,Cinereach,"LaKeith Stanfield, Tessa Thompson, Jermaine Fowler, Omari Hardwick, Terry Crews, Kate Berlant, Michael X. Sommers, Danny Glover, Steven Yeun, Armie Hammer, Robert Longstreet, David Cross, Patton Oswalt, Lily James, Forest Whitaker","In an alternate present-day version of Oakland, telemarketer Cassius Green discovers a magical key to professional success, propelling him into a universe of greed.",407,200
tt0350774,Dead & Breakfast,2004,2006-07-20,"Comedy, Fantasy, Horror",88,USA,"English, French, American Sign Language",500000,NA,NA,5.8,5732,Matthew Leutwyler,"Matthew Leutwyler, Jun Tan",Anchor Bay Entertainment,"Jeremy Sisto, Erik Palladino, Bianca Lawson, Oz Perkins, Ever Carradine, Gina Philips, Zach Selwyn, Miranda Bailey, Brent David Fraser, Diedrich Bader, David Carradine, Jeffrey Dean Morgan, Mark Kelly, Luiggi Debiasse, Ric Barbera",A night at a local bed and breakfast turns into a bloody supernatural fight to the death.,102,104
tt0313443,Out of Time,2003,2004-06-18,"Crime, Drama, Mystery",105,USA,English,50000000,55495563,41088845,6.5,56049,Carl Franklin,David Collard,Metro-Goldwyn-Mayer (MGM),"Denzel Washington, Eva Mendes, Sanaa Lathan, Dean Cain, John Billingsley, Robert Baker, Alex Carter, Antoni Corone, Terry Loughlin, Nora Dunn, James Murtaugh, Peggy Sheffield, Evelyn Brooks, Eric Hissom, Tom Hillmann",A Florida police chief must solve a vicious double homicide before he himself falls under suspicion.,173,119
tt0041178,The Big Steal,1949,1950-06-11,"Crime, Film-Noir, Romance",71,USA,"English, Spanish",780000,NA,NA,7,4030,Don Siegel,"Daniel Mainwaring, Gerald Drayson Adams",RKO Radio Pictures,"Robert Mitchum, Jane Greer, William Bendix, Patric Knowles, Ramon Novarro, Don Alvarado, John Qualen, Pascual García Peña",An army lieutenant accused of robbery pursues the real thief on a frantic chase through Mexico aided by the thief's fiancee.,59,34
